x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.449436784,0.875225723,-4.2e-07,0.4775832,0.745079815,-0.010379158,0.528333127,0.626698554,-0.02977065,0.566915751,0.534382582,-0.047712918,0.588728905,0.459117889,-0.060767908,0.589326084,0.685620964,-0.052419089,0.693285644,0.679323196,-0.071156792,0.665806651,0.677300155,-0.070782162,0.629241228,0.684216142,-0.066951863,0.602172673,0.776576877,-0.059230451,0.706420898,0.743720174,-0.069291145,0.674818218,0.73409301,-0.058320969,0.635654688,0.747885823,-0.051512495,0.610374451,0.857898295,-0.064744905,0.705952227,0.816030681,-0.069590606,0.674548507,0.809396744,-0.046450302,0.637357235,0.826816082,-0.032544438,0.6152426,0.931055844,-0.07051912,0.692646325,0.888533592,-0.069730282,0.667404771,0.878781796,-0.048388656,0.636118531,0.893982649,-0.033413127,Yes
0.454493284,0.873035908,-4.15e-07,0.478485823,0.743020833,-0.012629622,0.52666527,0.625035524,-0.032518405,0.564763427,0.533402145,-0.050734747,0.58578223,0.457132429,-0.064103499,0.589942515,0.682072461,-0.051055182,0.691984892,0.677533627,-0.070132844,0.661003947,0.676403701,-0.071425952,0.622435033,0.68297857,-0.06911432,0.603381276,0.774081349,-0.057106324,0.703404069,0.742329121,-0.06667833,0.670563936,0.734855413,-0.057428662,0.631265044,0.748723924,-0.052339237,0.611766338,0.855904281,-0.062289841,0.703802645,0.814407229,-0.0677066,0.671814322,0.810265481,-0.046426605,0.634048581,0.827823043,-0.034026418,0.617286623,0.928556383,-0.067890979,0.690007985,0.886859119,-0.069181189,0.664493799,0.880377829,-0.049576037,0.633906722,0.896586776,-0.035632659,Yes
0.452091247,0.876176119,-4.31e-07,0.477171957,0.744314849,-0.010781312,0.526244879,0.626014471,-0.029789601,0.564825237,0.533387363,-0.047117755,0.586367428,0.45818904,-0.059459567,0.588332534,0.683346748,-0.051299691,0.692579985,0.676127255,-0.068759374,0.662028134,0.676988602,-0.067882799,0.624230802,0.684264183,-0.064185366,0.603229344,0.774802983,-0.057485219,0.703782618,0.741092265,-0.065398961,0.670501232,0.734235108,-0.054220598,0.631649137,0.748361826,-0.04800899,0.612333655,0.856693089,-0.062420752,0.703134835,0.813596845,-0.066414706,0.671326399,0.809493363,-0.044351734,0.634346962,0.82746321,-0.031716429,0.618202746,0.92975831,-0.067515358,0.690095842,0.885556877,-0.067670666,0.664142609,0.878994584,-0.047562804,0.63357079,0.895684958,-0.033420634,Yes
0.451569974,0.874878705,-4.08e-07,0.476032734,0.743918657,-0.013077639,0.526309371,0.62445122,-0.032800771,0.563255847,0.530283272,-0.050232187,0.583143115,0.453664482,-0.062391184,0.583416581,0.681229532,-0.055923223,0.68952626,0.674233556,-0.074803844,0.660871089,0.674062371,-0.073309958,0.623111248,0.680997312,-0.068734452,0.597881675,0.773409843,-0.061129421,0.702024937,0.738177299,-0.071624547,0.668794215,0.731085777,-0.059961095,0.630037725,0.745261788,-0.052735422,0.607891798,0.855180562,-0.065174274,0.704062581,0.809484661,-0.071318485,0.671035528,0.804474473,-0.048042562,0.633321941,0.822110534,-0.033782933,0.614549816,0.927082241,-0.069615327,0.6901142,0.882363141,-0.070641659,0.664169014,0.874639332,-0.050585087,0.633265555,0.890559077,-0.036378879,Yes
0.451970577,0.872811377,-3.91e-07,0.476899147,0.743128419,-0.013347475,0.527445853,0.624288261,-0.033913214,0.564469576,0.530824721,-0.052090134,0.58502233,0.454389125,-0.065273099,0.582208157,0.681460619,-0.059514605,0.68987298,0.672622979,-0.079938069,0.663331449,0.674268186,-0.079500139,0.627974629,0.681602418,-0.075515851,0.596173227,0.772675991,-0.064978734,0.703549445,0.737622499,-0.077326335,0.66974473,0.731065691,-0.065571934,0.630162537,0.74503392,-0.057781555,0.605843306,0.85405159,-0.069125943,0.704423189,0.809809506,-0.076295666,0.670905232,0.804403841,-0.052065752,0.632957458,0.82162261,-0.036778327,0.612215936,0.92580694,-0.073662296,0.690710902,0.881726623,-0.074675716,0.664084613,0.874177456,-0.053381979,0.632036209,0.889942586,-0.038180798,Yes
0.448189944,0.879227757,-4.24e-07,0.472095907,0.746267796,-0.01223311,0.523295105,0.622844696,-0.031019345,0.559377313,0.528669775,-0.047868855,0.577193916,0.451373816,-0.0595829,0.577714562,0.676895857,-0.053596374,0.685412705,0.67134279,-0.072886132,0.654346347,0.674454987,-0.073046148,0.614935338,0.681473136,-0.06964048,0.593973339,0.768966317,-0.059286173,0.698685944,0.736729324,-0.068711542,0.664414525,0.733745217,-0.057679899,0.623879731,0.747628152,-0.051207285,0.605089784,0.851938248,-0.063926764,0.70021522,0.809368134,-0.068737112,0.66730094,0.808040738,-0.045873027,0.628546178,0.825585246,-0.032376617,0.612692893,0.925197005,-0.068965569,0.688064694,0.88254714,-0.068749271,0.66110611,0.876835346,-0.048117474,0.628565371,0.892106891,-0.033844445,Yes
0.445782721,0.872107387,-3.88e-07,0.470337182,0.740809798,-0.014037042,0.522243142,0.619630575,-0.034486543,0.560379267,0.524888039,-0.052026991,0.580584526,0.447711319,-0.064397544,0.574843466,0.675623,-0.062913746,0.683264196,0.66927135,-0.082988352,0.6577034,0.67445749,-0.081043027,0.62221086,0.68232882,-0.075999387,0.589847088,0.767549276,-0.067969956,0.698411465,0.734872699,-0.080123991,0.664254367,0.731612742,-0.066936135,0.623266637,0.745817065,-0.05829303,0.600555897,0.850291073,-0.07149943,0.698954225,0.807642341,-0.07855583,0.664789379,0.804934978,-0.053298205,0.626060843,0.822583318,-0.037502684,0.607614517,0.923626781,-0.075431734,0.686468184,0.881067753,-0.076502666,0.658396721,0.874877095,-0.054943774,0.625346959,0.889969647,-0.039728716,Yes
0.44621104,0.873389482,-3.86e-07,0.469678164,0.741921782,-0.014069619,0.521086574,0.621625721,-0.034963042,0.559123874,0.526921213,-0.052934214,0.580551863,0.449682653,-0.065868534,0.574878097,0.677650094,-0.064435557,0.68402493,0.670049548,-0.08376269,0.659177184,0.674184084,-0.080699943,0.624050736,0.682343304,-0.074969895,0.589541733,0.769662678,-0.069500677,0.698626459,0.734143257,-0.08150997,0.665177584,0.729931116,-0.068142034,0.624288797,0.744630516,-0.059404295,0.599893153,0.852343917,-0.07282488,0.698919356,0.806270659,-0.079877339,0.664960623,0.803788662,-0.054464605,0.626300633,0.82247287,-0.038627245,0.606907606,0.925711274,-0.076489478,0.68633765,0.88055259,-0.078192204,0.658761024,0.874821544,-0.056793597,0.625867486,0.891213298,-0.041620925,Yes
0.447039545,0.868575454,-3.75e-07,0.471078187,0.739338458,-0.01514555,0.522594154,0.62132442,-0.036935899,0.560173571,0.528337121,-0.05633682,0.581720829,0.450009823,-0.070809595,0.578865826,0.675163507,-0.063113458,0.687894464,0.670369685,-0.085635751,0.660045803,0.671711981,-0.086408339,0.622922897,0.678861022,-0.082916975,0.59104389,0.767227173,-0.068831354,0.700933635,0.737144828,-0.083112873,0.666342378,0.730244517,-0.071458519,0.625262976,0.743613064,-0.063467368,0.598853469,0.84990561,-0.073485889,0.699834645,0.810581326,-0.082116269,0.665936291,0.804650247,-0.056995343,0.626966774,0.821284711,-0.040844686,0.60393244,0.92348218,-0.078726098,0.686384618,0.882180154,-0.080118589,0.659183621,0.873704791,-0.057752449,0.624938607,0.888099313,-0.041743733,Yes
0.449811667,0.872317374,-4.09e-07,0.47266084,0.741159022,-0.014857817,0.524305463,0.618416667,-0.034904439,0.562710822,0.52332747,-0.052610245,0.583622158,0.44533509,-0.065245844,0.581698596,0.671636581,-0.057042781,0.68818295,0.664401054,-0.077841416,0.658905029,0.666916728,-0.078621343,0.620150805,0.674946308,-0.075433858,0.595622063,0.7643013,-0.062293597,0.701042771,0.731292665,-0.074775852,0.667043209,0.727684259,-0.064528711,0.626000881,0.742745697,-0.057821352,0.60540688,0.847582042,-0.066720881,0.702909231,0.804151416,-0.074480258,0.669472754,0.80144304,-0.05147415,0.630355597,0.819669664,-0.036900971,0.612276673,0.921212792,-0.071731091,0.690019011,0.876776099,-0.073622301,0.662953794,0.870483398,-0.053123631,0.630080462,0.887146056,-0.0383658,Yes
0.44899869,0.874691844,-4.09e-07,0.472667962,0.74168992,-0.013744093,0.524230361,0.619639933,-0.033494957,0.562680185,0.524590492,-0.050931651,0.583866179,0.446818441,-0.063364103,0.581620991,0.672373176,-0.057506703,0.688886225,0.665104508,-0.077350512,0.660114229,0.669686198,-0.07710322,0.622515321,0.677466989,-0.073436841,0.596418202,0.764011085,-0.06306541,0.70177871,0.731056452,-0.074113518,0.667140365,0.728473008,-0.062481672,0.626104414,0.742364168,-0.055211008,0.606154919,0.847047508,-0.067543171,0.701335907,0.803977013,-0.074033879,0.667899072,0.802620769,-0.050172731,0.629425168,0.820288539,-0.03552505,0.612535655,0.921095312,-0.072455086,0.689677477,0.876338303,-0.073400654,0.661999643,0.871688604,-0.051968221,0.629095137,0.888044357,-0.036787719,Yes
0.453232884,0.86811626,-3.97e-07,0.475495756,0.736911297,-0.014897144,0.525967181,0.615409315,-0.035710603,0.564052522,0.520403028,-0.054467414,0.583364189,0.440788656,-0.06814947,0.580017507,0.66726023,-0.057259254,0.686730564,0.660526454,-0.080136992,0.658047915,0.662563443,-0.082372054,0.61854589,0.669780254,-0.079667196,0.593624771,0.758687496,-0.062839903,0.700287282,0.727585256,-0.076402813,0.667049885,0.725009263,-0.06637007,0.62636447,0.739765167,-0.059690956,0.604028165,0.841188669,-0.067796454,0.703304887,0.800789177,-0.076075055,0.670299649,0.798443377,-0.0527163,0.631505311,0.815481305,-0.037775878,0.612127483,0.9152233,-0.073409319,0.691760242,0.872570753,-0.074722283,0.664930999,0.866725504,-0.053564224,0.632017255,0.882105827,-0.038473383,Yes
0.451325536,0.870657444,-4.07e-07,0.474391371,0.738861263,-0.012578181,0.52542001,0.617002368,-0.031887334,0.563328743,0.522495747,-0.049271248,0.583627105,0.444875777,-0.061576821,0.580331624,0.668679535,-0.056083195,0.687746286,0.659603417,-0.077436775,0.659566581,0.66345638,-0.078302242,0.620578468,0.671819389,-0.074815765,0.595056534,0.758839011,-0.062276151,0.702128053,0.727953732,-0.074402727,0.668242812,0.72567153,-0.063098602,0.626971245,0.739726663,-0.05552686,0.605152249,0.841187298,-0.067496598,0.702374756,0.802042782,-0.074046224,0.669765413,0.800122023,-0.050041415,0.631730556,0.816517115,-0.035023943,0.612033784,0.915902317,-0.073142149,0.690228283,0.874218762,-0.072874837,0.663252354,0.869173586,-0.050824419,0.630755842,0.883933008,-0.035279423,Yes
0.451598942,0.864087462,-3.91e-07,0.474396586,0.73168689,-0.015228676,0.525868058,0.611399293,-0.035555042,0.564590871,0.51758492,-0.053457443,0.583656311,0.438636929,-0.065930337,0.581544876,0.659617901,-0.056377653,0.68844521,0.654504836,-0.078900047,0.657874525,0.657552183,-0.080488749,0.616890371,0.664679646,-0.077274002,0.594723403,0.752223909,-0.061571263,0.698949933,0.721221566,-0.074736342,0.665257454,0.718442976,-0.064542986,0.62564069,0.733709633,-0.05789968,0.603909314,0.835575819,-0.066244908,0.701600373,0.794723749,-0.074965373,0.668005824,0.792049587,-0.05160974,0.629319549,0.809813619,-0.036584999,0.610410511,0.909176588,-0.0715615,0.68758601,0.865783215,-0.073851354,0.659820616,0.86097914,-0.053208586,0.627046466,0.877610028,-0.038205393,Yes
0.449095875,0.862038851,-4.08e-07,0.472349167,0.730533183,-0.014057265,0.524320304,0.610322475,-0.033691302,0.562985778,0.515997767,-0.050565518,0.582226276,0.43808943,-0.062294118,0.579510331,0.662285924,-0.05957067,0.684441507,0.656015873,-0.079402886,0.656924546,0.661679327,-0.078262381,0.61883831,0.668405354,-0.073879108,0.593897283,0.753548265,-0.064936839,0.698258221,0.72284162,-0.076754168,0.664494753,0.721879423,-0.064949207,0.623148501,0.735846937,-0.057327647,0.60326457,0.836878777,-0.06904538,0.697044611,0.797520816,-0.075990349,0.66417253,0.796427846,-0.05240836,0.626027524,0.81310004,-0.03786708,0.609147072,0.911847949,-0.07357882,0.685282648,0.870750666,-0.07487797,0.657330513,0.867157042,-0.05423462,0.624993384,0.882732034,-0.039682396,Yes
0.449369729,0.863861144,-3.82e-07,0.471762598,0.732597768,-0.013864746,0.52360487,0.612217903,-0.034070335,0.561953902,0.517757714,-0.051829159,0.582448065,0.439385533,-0.064664155,0.578176618,0.663950741,-0.06004604,0.684618175,0.65825206,-0.080711156,0.659967422,0.66249454,-0.080176041,0.624134421,0.669963837,-0.075880282,0.591029704,0.754936635,-0.065574378,0.69887203,0.72333771,-0.078554019,0.665887654,0.720472872,-0.066736989,0.624673367,0.735101461,-0.058577433,0.600060523,0.83736676,-0.069873206,0.698696971,0.796460986,-0.077597871,0.666058898,0.793881893,-0.053650223,0.627614617,0.811079562,-0.038357146,0.606110692,0.911348939,-0.074605934,0.686365366,0.869477868,-0.076224007,0.659416437,0.863624513,-0.055374224,0.626188457,0.878550828,-0.040406298,Yes
0.448931009,0.867400527,-3.42e-07,0.471310705,0.734972715,-0.013218301,0.522120297,0.614156067,-0.032822382,0.560745656,0.518975973,-0.050012846,0.581791639,0.44176811,-0.062352352,0.575841844,0.664452016,-0.058137331,0.682049096,0.658261716,-0.077980012,0.663548052,0.662751496,-0.077087238,0.632497907,0.6699422,-0.072803654,0.59115684,0.754194915,-0.063791208,0.698513985,0.722706199,-0.076408625,0.666935563,0.719757915,-0.064183556,0.627222002,0.733680725,-0.055565454,0.601655006,0.83605808,-0.068233162,0.699651718,0.794976771,-0.075440958,0.667792678,0.792089939,-0.051255103,0.630453467,0.808466375,-0.035664316,0.608085096,0.909898639,-0.073143318,0.687073231,0.869091153,-0.073919393,0.661420047,0.862870574,-0.053026963,0.629819393,0.876565874,-0.038021781,Yes
0.449740648,0.863178372,-3.56e-07,0.472258985,0.732208073,-0.01517806,0.523002625,0.612797678,-0.035578959,0.561148047,0.518675327,-0.053038519,0.581870496,0.441363126,-0.065317608,0.576016843,0.662880898,-0.061669257,0.682459831,0.65738517,-0.082520857,0.659039676,0.66202426,-0.081655048,0.62421602,0.669132173,-0.077176891,0.590808868,0.753958762,-0.066531546,0.697948396,0.723280489,-0.079732679,0.664887547,0.720338464,-0.067497522,0.624599099,0.734316289,-0.059101459,0.601015508,0.83639437,-0.070243642,0.699720502,0.796326637,-0.078158729,0.666543126,0.792970777,-0.05366094,0.628466249,0.809022427,-0.03793487,0.607250214,0.909915268,-0.074521646,0.686808705,0.869704485,-0.075913258,0.659849644,0.863636255,-0.054840658,0.627064168,0.877294779,-0.039755646,Yes
0.453914165,0.855638862,-3.73e-07,0.476012379,0.725940883,-0.014575458,0.524330616,0.608696163,-0.035655562,0.561855435,0.515936971,-0.054475192,0.581673265,0.438613325,-0.068084963,0.583297431,0.6594612,-0.059196088,0.689250529,0.655301809,-0.080774195,0.660877466,0.657089949,-0.080452994,0.621936619,0.664173841,-0.076081648,0.595143557,0.750655055,-0.064791232,0.699553013,0.721347034,-0.077577479,0.665447235,0.716197312,-0.065409862,0.626180053,0.730672181,-0.057579897,0.603364885,0.83262372,-0.069596261,0.701316595,0.79396677,-0.077984251,0.667255461,0.789068103,-0.05325963,0.629105628,0.806031406,-0.037567932,0.609184802,0.905991614,-0.074998215,0.688916087,0.865137935,-0.07725329,0.661760807,0.858905196,-0.056001242,0.629716039,0.874259651,-0.040696807,Yes
0.452048957,0.864063025,-4.15e-07,0.474686265,0.731506824,-0.013474089,0.524768949,0.609977007,-0.033015985,0.563490093,0.513948381,-0.050253313,0.584297299,0.436509848,-0.062180199,0.584153056,0.658654392,-0.05442106,0.687871993,0.65176934,-0.073730685,0.659247875,0.657810509,-0.073183455,0.620272696,0.665658414,-0.069406755,0.598922789,0.747671187,-0.060102079,0.700130641,0.719501317,-0.0704308,0.666299403,0.719231546,-0.059062146,0.625717342,0.73247385,-0.052374475,0.608182609,0.830124617,-0.064927317,0.701901376,0.792588234,-0.071427353,0.668683231,0.793067575,-0.048253711,0.629993141,0.809603035,-0.034338914,0.613496065,0.905520856,-0.070211433,0.688476384,0.865373135,-0.072361358,0.660484672,0.863005877,-0.052156527,0.627951503,0.878324986,-0.037757128,Yes
0.451465517,0.864690363,-3.99e-07,0.474044442,0.732608259,-0.012712929,0.52527225,0.611028433,-0.031264275,0.563177288,0.515665591,-0.047985278,0.583530545,0.438420922,-0.059616938,0.582653284,0.658270299,-0.051359348,0.687857747,0.651873112,-0.072441712,0.660271108,0.65756458,-0.074435562,0.622138262,0.665537834,-0.072113231,0.597474456,0.747411728,-0.057832357,0.701879084,0.718721807,-0.070106633,0.667177737,0.717922568,-0.060004711,0.62585336,0.73156774,-0.053238504,0.606713712,0.829938471,-0.063752256,0.702103317,0.792463183,-0.071692936,0.668090701,0.79189229,-0.048918016,0.629333377,0.808242679,-0.034318153,0.611783743,0.905163825,-0.07013648,0.688009501,0.865388751,-0.07225702,0.659596562,0.862629473,-0.05171676,0.626511514,0.878283143,-0.036732987,Yes
0.450623721,0.867877543,-4.02e-07,0.472932935,0.734070122,-0.012212247,0.525339961,0.611774027,-0.030304352,0.562786162,0.516027212,-0.045967001,0.583208978,0.438980311,-0.056429911,0.57964766,0.658139408,-0.054957148,0.686755419,0.653138697,-0.074420564,0.659474969,0.659991801,-0.073279098,0.620785117,0.667271852,-0.068685852,0.595871627,0.748857379,-0.060762431,0.700812519,0.720559239,-0.071614847,0.665321887,0.720318556,-0.059305701,0.623371482,0.733274519,-0.051190738,0.606403708,0.8325091,-0.065473296,0.700118601,0.794284523,-0.071475543,0.666019917,0.794623733,-0.047585495,0.627839923,0.81094873,-0.03281264,0.612425566,0.907569885,-0.070471115,0.686998367,0.865927339,-0.070780881,0.658168614,0.864962637,-0.049549166,0.626052737,0.881660283,-0.0345296,Yes
0.452055395,0.855931222,-3.96e-07,0.475458562,0.726976752,-0.013895992,0.52618593,0.608063519,-0.033358116,0.563283265,0.514752388,-0.050289724,0.582354248,0.438218415,-0.061986573,0.583621383,0.656812489,-0.056742221,0.688213706,0.654295743,-0.077411257,0.658786237,0.658013642,-0.077644527,0.619171202,0.665063679,-0.073970251,0.598101616,0.747267067,-0.06212832,0.7009691,0.721014798,-0.073537946,0.666180849,0.717489183,-0.061850499,0.625347137,0.730403841,-0.05443383,0.607310712,0.830233634,-0.066620931,0.700968206,0.794743776,-0.073633656,0.66724962,0.792311907,-0.049934141,0.629190981,0.807902575,-0.035242449,0.612808526,0.905157566,-0.071585767,0.688851118,0.867365122,-0.073075905,0.660706878,0.863539815,-0.052184019,0.628342211,0.87772429,-0.037236329,Yes
0.451393187,0.865271866,-4.04e-07,0.473454684,0.731726229,-0.013022623,0.52549696,0.611276269,-0.032303911,0.563875079,0.516365409,-0.049343552,0.583511949,0.437867671,-0.061052516,0.584824681,0.659409404,-0.054303911,0.690057933,0.654471874,-0.073584571,0.660968006,0.656993508,-0.073104866,0.621524692,0.66366601,-0.069150522,0.598986626,0.749269843,-0.059843436,0.701348186,0.721003711,-0.069282562,0.668424487,0.716975689,-0.057565,0.62856704,0.730027199,-0.050622486,0.608108222,0.831849337,-0.064424142,0.701375127,0.793143868,-0.069605656,0.669463754,0.791690052,-0.046512242,0.631906867,0.808322906,-0.032813016,0.614088297,0.906599104,-0.069488667,0.689424276,0.866127729,-0.070100814,0.662738085,0.862430513,-0.049651917,0.631052434,0.877793133,-0.035213415,Yes
0.454907715,0.864238501,-3.91e-07,0.474913597,0.73073864,-0.013693077,0.525945902,0.607922256,-0.03302303,0.563257515,0.512806535,-0.050115865,0.580934763,0.434154153,-0.061985619,0.581790328,0.65885663,-0.055764783,0.688660145,0.650530696,-0.076737598,0.660260916,0.654291332,-0.077274345,0.620738029,0.662642777,-0.073635049,0.596299112,0.749327838,-0.061397869,0.70172441,0.717142403,-0.072974138,0.668285191,0.714478791,-0.061557341,0.628278852,0.729103327,-0.054252688,0.606097043,0.831326067,-0.066255279,0.704312682,0.789685905,-0.073338538,0.671193242,0.787832022,-0.049623035,0.632811308,0.805140734,-0.03472577,0.612512827,0.904301763,-0.071659029,0.691164315,0.861776114,-0.072898626,0.664611161,0.857857227,-0.052062556,0.632246375,0.874128342,-0.037210595,Yes
0.453892976,0.861973286,-4.02e-07,0.474972785,0.72961998,-0.012910043,0.526036263,0.607505202,-0.031371538,0.562763095,0.512637615,-0.047806147,0.580552697,0.435222328,-0.059184432,0.583362341,0.658957303,-0.053352334,0.689835131,0.650276542,-0.074274369,0.661877096,0.654630125,-0.075694524,0.622596741,0.663309753,-0.072754331,0.598340571,0.748762071,-0.059301559,0.702730596,0.718503237,-0.070313998,0.669300199,0.715469599,-0.059328195,0.628849626,0.728949964,-0.052418984,0.607729197,0.830953419,-0.064551704,0.703200638,0.791641712,-0.071112312,0.670646071,0.789878011,-0.047959037,0.63278234,0.806295097,-0.033592552,0.613417208,0.90501672,-0.070312716,0.690385342,0.863611877,-0.071232609,0.663456142,0.860734284,-0.050260533,0.631127119,0.876868606,-0.035341695,Yes
0.455933809,0.860435486,-3.93e-07,0.476671875,0.728598416,-0.013655426,0.526670396,0.607625067,-0.033661544,0.563789606,0.513027549,-0.05114501,0.583169699,0.435131848,-0.063684292,0.583970845,0.658244073,-0.059993815,0.690893054,0.649175525,-0.080583729,0.664815903,0.653310537,-0.079805918,0.626606166,0.661531925,-0.075167738,0.59842968,0.749050081,-0.065440804,0.703773439,0.716155708,-0.077724181,0.669767976,0.712781489,-0.065774642,0.628358781,0.727586687,-0.057703745,0.608205855,0.831452429,-0.069592379,0.70464319,0.788686514,-0.076670736,0.67110002,0.785971224,-0.052498017,0.632748723,0.803441048,-0.037343897,0.614654303,0.905218363,-0.074135177,0.691783309,0.861107111,-0.075647995,0.663892865,0.856530368,-0.05440253,0.631713271,0.87271893,-0.039120503,Yes
0.45498395,0.86031425,-4.11e-07,0.476319581,0.727725387,-0.013188915,0.527329028,0.607532263,-0.032541756,0.565961123,0.512432337,-0.04941237,0.586314857,0.434820056,-0.061095729,0.585671782,0.656309247,-0.057989225,0.689295828,0.646578968,-0.077002004,0.661538184,0.651833296,-0.074979059,0.622504294,0.660968065,-0.07007882,0.600410759,0.745921373,-0.063974947,0.702489674,0.715358853,-0.075205751,0.668214321,0.71436578,-0.06267751,0.626911342,0.72921896,-0.054832406,0.60922128,0.828218639,-0.068759866,0.703745484,0.78831023,-0.075474836,0.670140326,0.788427889,-0.050949264,0.631387651,0.806131959,-0.03604725,0.613930941,0.903090298,-0.073978104,0.690874934,0.862025142,-0.076066591,0.663141608,0.859790027,-0.055270493,0.630542099,0.875779152,-0.04055544,Yes
0.455680907,0.858530164,-4.02e-07,0.476893246,0.726761401,-0.013200517,0.527497232,0.607007623,-0.032827437,0.56551522,0.512702882,-0.050028615,0.585742116,0.435404032,-0.062135909,0.585996449,0.655361712,-0.058216743,0.689914107,0.648442864,-0.077934794,0.662278652,0.652890205,-0.076688699,0.623370588,0.661051929,-0.072183929,0.59984225,0.74537313,-0.064291738,0.702597678,0.716177166,-0.075913645,0.668415666,0.71463865,-0.063679487,0.627125382,0.729202092,-0.055964932,0.608380675,0.827905238,-0.069200478,0.703608036,0.788936257,-0.076141365,0.670003891,0.788682938,-0.05170856,0.631107569,0.806015313,-0.036767926,0.61319828,0.90288955,-0.074546129,0.690976381,0.862221539,-0.076656803,0.663089156,0.860127747,-0.055770215,0.630181491,0.876015246,-0.04093603,Yes
0.457863986,0.855389714,-3.87e-07,0.478261143,0.723868072,-0.014590127,0.528376222,0.603734732,-0.034753427,0.565648198,0.510959148,-0.052376498,0.586823761,0.434050173,-0.064733393,0.582860827,0.65237087,-0.059054993,0.691150308,0.645002365,-0.080857575,0.662748277,0.648739576,-0.08131282,0.622501493,0.655824661,-0.077301472,0.596941173,0.743669331,-0.064316995,0.703536272,0.713319242,-0.077042103,0.669743538,0.710790813,-0.065830439,0.628171504,0.724050105,-0.058410838,0.606451631,0.826435566,-0.068652466,0.704784155,0.786834538,-0.076120794,0.671479106,0.785294652,-0.052137047,0.632384658,0.801291525,-0.037106127,0.612633049,0.900212049,-0.073542111,0.69194299,0.858853579,-0.075127795,0.664093852,0.855281472,-0.053952973,0.63056314,0.870345235,-0.038815245,Yes
0.456337303,0.853976846,-4.15e-07,0.479126871,0.723723054,-0.013368591,0.529359162,0.604265928,-0.032672454,0.56713587,0.510586798,-0.04917625,0.588485122,0.43478179,-0.060201094,0.585770547,0.651845992,-0.0603894,0.692679107,0.643119693,-0.079457045,0.662971199,0.649776757,-0.076510608,0.621973217,0.657519579,-0.07070183,0.600376904,0.741136134,-0.065844156,0.705136776,0.713097632,-0.076565742,0.670074165,0.713242948,-0.063210241,0.628219008,0.72586894,-0.054883692,0.609627366,0.823739111,-0.069956228,0.704905808,0.787695706,-0.07596194,0.671444952,0.787868381,-0.051167775,0.632696152,0.803318083,-0.036320351,0.615013957,0.898890793,-0.074425794,0.691532135,0.858856916,-0.075493902,0.663211882,0.857570589,-0.054163892,0.630576909,0.872639418,-0.039298482,Yes
0.456755638,0.851964891,-4.22e-07,0.479958981,0.721891344,-0.013692939,0.529383898,0.602216244,-0.033142105,0.567333281,0.508687258,-0.049963221,0.58959353,0.433430672,-0.06137199,0.587885678,0.651911855,-0.05851528,0.69213891,0.643371105,-0.077525072,0.662737906,0.65003264,-0.075289533,0.622279346,0.65806812,-0.070113428,0.602089643,0.7412287,-0.064015016,0.704349458,0.713837564,-0.074622229,0.669896066,0.714286268,-0.06218186,0.628438652,0.727048814,-0.05456765,0.610824645,0.82378155,-0.068341583,0.704559386,0.788001239,-0.074687853,0.671529055,0.788805723,-0.050723109,0.632986486,0.804535091,-0.036360569,0.615657508,0.89929527,-0.073065512,0.691720128,0.859457493,-0.074933633,0.66364789,0.858222365,-0.054118011,0.630957901,0.873290956,-0.039413042,Yes
0.457902491,0.85651958,-4.03e-07,0.479767829,0.723772228,-0.013953058,0.530468702,0.603050709,-0.033667896,0.568969429,0.508870184,-0.050784316,0.591470122,0.432214051,-0.062872127,0.588778734,0.654129148,-0.058987476,0.692474008,0.646743476,-0.078700349,0.66569823,0.65060401,-0.077628694,0.627572536,0.658046603,-0.073190831,0.602985919,0.744338334,-0.064251542,0.70540756,0.714546382,-0.075292557,0.671805203,0.711326778,-0.063252926,0.630607247,0.725060582,-0.055632215,0.611550093,0.826646507,-0.06830883,0.705077529,0.787122309,-0.07447657,0.672196746,0.785182655,-0.05065424,0.634145677,0.802078366,-0.036195554,0.616344094,0.90098387,-0.072821409,0.692390144,0.859388411,-0.073759682,0.664906144,0.855063677,-0.052792415,0.632581353,0.870418489,-0.037982959,Yes
0.458380282,0.85391897,-3.98e-07,0.480382711,0.72241205,-0.01352714,0.531027734,0.602855146,-0.03332448,0.569285691,0.509714723,-0.05052001,0.590960741,0.433476031,-0.062672779,0.588961601,0.652476132,-0.059775844,0.69366914,0.645587325,-0.079633966,0.666589797,0.650110424,-0.078519233,0.628278911,0.657262325,-0.074040972,0.602802694,0.74275136,-0.065360971,0.705986083,0.71313256,-0.076593705,0.67181164,0.710452735,-0.064336605,0.630381942,0.723984003,-0.056527935,0.611229479,0.825278103,-0.069640547,0.705617428,0.786684632,-0.075810157,0.672176182,0.784578323,-0.051648445,0.633858681,0.80085814,-0.036992446,0.616023004,0.899858594,-0.074338153,0.692130864,0.858827949,-0.07525181,0.664216995,0.854724228,-0.05411002,0.631738186,0.869932652,-0.039195102,Yes
